"action","record_type","libid","serial_title","nlm_unique_id","holdings_format","begin_volume","end_volume","begin_year","end_year","issns","currently_received","retention_policy","limited_retention_period","limited_retention_type","embargo_period","has_epub_ahead_of_print","has_supplements","ignore_warnings","last_modified"
"","HOLDING","MAUTUF","Advances in biomedical engineering","NLM_8105954","Print","","","","","0300-161X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","5","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in biophysics","NLM_0262476","Electronic","","","","","0065-227X (Print), 1873-4618 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1982","2004","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in biophysics","NLM_0262476","Print","","","","","0065-227X (Print), 1873-4618 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","3","3","1972","1972","","","","","","","","","",""
"","RANGE","","","","","10","38","1978","2004","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in cancer research","NLM_0370416","Print","","","","","0065-230X (Print), 2162-5557 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","80","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in carbohydrate chemistry and biochemistry","NLM_0240537","Print","","","","","0065-2318 (Print), 2162-5530 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","24","55","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in cardiopulmonary diseases","NLM_14630130R","Print","","","","","0065-2334 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","4","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in cell and molecular biology","NLM_1274667","Print","","","","","0065-2350 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","2","3","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in chemotherapy","NLM_0236562","Print","","","","","0567-9877 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","3","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in chronic kidney disease","NLM_101209214","Electronic","","","","","1548-5595 (Print), 1548-5609 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","Yes","2018-Oct-12"
"","RANGE","","","","","","","2004","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in clinical chemistry","NLM_2985173R","Print","","","","","0065-2423 (Print), 2162-9471 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","33","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in clinical rehabilitation","NLM_8809051","Print","","","","","0892-8878 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","3","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in comparative physiology and biochemistry","NLM_0370422","Print","","","","","0065-244X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","8","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in cyclic nucleotide and protein phosphorylation research","NLM_8404639","Print","","","","","0747-7767 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","16","20","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in cyclic nucleotide research","NLM_0341362","Print","","","","","0084-5930 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","11","","","","","","","","","","","",""
"","RANGE","","","","","13","15","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in dental research","NLM_8802131","Electronic","","","","","0895-9374 (Print), 1544-0737 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1999","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in drug research","NLM_0040021","Print","","","","","0065-2490 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","7","","","","","","","","","","","",""
"","RANGE","","","","","22","22","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in enzymology and related areas of molecular biology","NLM_0337243","Print","","","","","0065-258X (Print), 1934-4694 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","29","74","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in enzymology and related subjects of biochemistry","NLM_0337244","Print","","","","","0065-258X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","3","28","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in experimental medicine and biology","NLM_0121103","Print","","","","","0065-2598 (Print), 2214-8019 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","641","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in fluorine research and dental caries prevention","NLM_14630160R","Print","","","","","0567-994X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","4","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in human genetics","NLM_1256347","Print","","","","","0065-275X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","22","1970","1994","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in internal medicine","NLM_0370427","Print","","","","","0065-2822 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","45","1942","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in lipid research","NLM_0000262","Print","","","","","0065-2849 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","26","1963","1993","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in magnetic resonance","NLM_8809054","Print","","","","","0065-2873 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","7","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in metabolic disorders","NLM_0370430","Print","","","","","0065-2903 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","11","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in nephrology from the Necker Hospital","NLM_0311622","Print","","","","","0084-5957 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","29","1971","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in neurology","NLM_0367524","Print","","","","","0091-3952 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","84","1973","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in nutrition (Bethesda, Md.)","NLM_101540874","Electronic","","","","","2156-5376 (Electronic), 2161-8313 (Print)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2010","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in parasitology","NLM_0370435","Print","","","","","0065-308X (Print), 2163-6079 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","43","1963","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in pediatrics","NLM_0370436","Electronic","","","","","0065-3101 (Print), 1878-1926 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2005","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in pediatrics","NLM_0370436","Print","","","","","0065-3101 (Print), 1878-1926 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","47","1948","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in pharmacology and chemotherapy","NLM_0237113","Print","","","","","0065-3144 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","7","20","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in pharmacology (San Diego, Calif.)","NLM_9015397","Print","","","","","1054-3589 (Print), 1557-8925 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","21","49","1990","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in physical organic chemistry","NLM_0370437","Print","","","","","0065-3160 (Print), 2162-5921 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","10","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in prostaglandin and thromboxane research","NLM_7610366","Print","","","","","0361-5952 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","8","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in prostaglandin, thromboxane, and leukotriene research","NLM_8211444","Print","","","","","0732-8141 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","9","23","1982","1995","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in protein chemistry","NLM_0116732","Print","","","","","0065-3233 (Print), 1557-8941 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","55","1944","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in renal replacement therapy","NLM_9433799","Electronic","","","","","1073-4449 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2003","2004","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in reproductive physiology","NLM_7513188","Print","","","","","0065-3322 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","6","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in second messenger and phosphoprotein research","NLM_8807408","Print","","","","","1040-7952 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","21","33","1988","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in skin & wound care","NLM_100911021","Electronic","","","","","1527-7941 (Print), 1538-8654 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2001","2003","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in teratology","NLM_0424140","Print","","","","","0065-342X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","5","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in virus research","NLM_0370441","Print","","","","","0065-3527 (Print), 1557-8399 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","55","1953","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","Advances in wound care : the journal for prevention and healing","NLM_9432971","Electronic","","","","","1076-2191 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1994","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Adverse drug reaction bulletin","NLM_1272500","Electronic","","","","","0044-6394 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1973","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","African journal of urology : the official journal of the Pan African Urological Surgeons' Association (PAUSA)","NLM_9612042","Electronic","","","","","1110-5704 (Print), 2090-2379 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2008","","","","","","","","","","",""
"","HOLDING","MAUTUF","Age and ageing","NLM_0375655","Electronic","","","","","0002-0729 (Print), 1468-2834 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2023-Feb-03"
"","RANGE","","","","","","","1996","","","","","","","","","","",""
"","HOLDING","MAUTUF","Age and ageing","NLM_0375655","Print","","","","","0002-0729 (Print), 1468-2834 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Feb-03"
"","RANGE","","","","","16","25","1987","1996","","","","","","","","","",""
"","HOLDING","MAUTUF","Agents and actions","NLM_0213341","Electronic","","","","","0065-4299 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","43","1969","1994","","","","","","","","","",""
"","HOLDING","MAUTUF","Aging","NLM_101508617","Electronic","","","","","1945-4589 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","2009","","","","","","","","","","",""
"","HOLDING","MAUTUF","Aging","NLM_7602994","Print","","","","","0160-2721 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","39","1975","1993","","","","","","","","","",""
"","HOLDING","MAUTUF","Agricultural systems","NLM_100971319","Electronic","","","","","0308-521X (Print)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1976","","","","","","","","","","",""
"","HOLDING","MAUTUF","AHFS drug information","NLM_8917263","Print","","","","","1063-8792 (Print)","Yes","Limited Period Only","1","Years","0","No","No","No","2023-Jan-01"
"","HOLDING","MAUTUF","AIDS (London, England)","NLM_8710219","Electronic","","","","","0269-9370 (Print), 1473-5571 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1988","","","","","","","","","","",""
"","HOLDING","MAUTUF","AIDS (London, England)","NLM_8710219","Print","","","","","0269-9370 (Print), 1473-5571 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Sep-09"
